"Date","ADM0NAME","GlobalIndex","Masks","School","Workplace","Gatherings","StayHome","PublicTransport","Travels"
2020-11-04,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-05,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-06,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-07,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-08,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-09,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-10,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-11,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-12,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-13,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-14,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-15,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-16,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-17,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-18,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-19,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-20,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-21,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-22,"Sri Lanka",76.19048,100,100,80,100,20,33.33333,100
2020-11-23,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-11-24,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-11-25,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-11-26,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-11-27,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-11-28,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-11-29,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-11-30,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-01,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-02,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-03,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-04,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-05,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-06,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-07,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-08,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-09,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-10,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-11,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-12,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-13,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-14,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-15,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-16,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-17,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-18,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-19,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-20,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-21,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-22,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-23,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-24,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-25,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-26,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-27,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-28,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-29,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-30,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2020-12-31,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2021-01-01,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2021-01-02,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2021-01-03,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2021-01-04,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2021-01-05,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2021-01-06,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2021-01-07,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2021-01-08,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2021-01-09,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2021-01-10,"Sri Lanka",73.33333,100,80,80,100,20,33.33333,100
2021-01-11,"Sri Lanka",65.47619,100,25,80,100,20,33.33333,100
2021-01-12,"Sri Lanka",65.47619,100,25,80,100,20,33.33333,100
2021-01-13,"Sri Lanka",65.47619,100,25,80,100,20,33.33333,100
2021-01-14,"Sri Lanka",65.47619,100,25,80,100,20,33.33333,100
2021-01-15,"Sri Lanka",65.47619,100,25,80,100,20,33.33333,100
2021-01-16,"Sri Lanka",54.04762,100,25,33.33333,100,20,0,100
2021-01-17,"Sri Lanka",54.04762,100,25,33.33333,100,20,0,100
2021-01-18,"Sri Lanka",54.04762,100,25,33.33333,100,20,0,100
2021-01-19,"Sri Lanka",54.04762,100,25,33.33333,100,20,0,100
2021-01-20,"Sri Lanka",54.04762,100,25,33.33333,100,20,0,100
2021-01-21,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-01-22,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-01-23,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-01-24,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-01-25,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-01-26,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-01-27,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-01-28,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-01-29,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-01-30,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-01-31,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-01,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-02,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-03,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-04,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-05,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-06,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-07,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-08,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-09,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-10,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-11,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-12,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-13,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-14,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-15,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-16,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-17,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-18,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-19,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-20,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-21,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-22,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2021-02-23,"Sri Lanka",48.69048,100,25,33.33333,100,20,0,62.5
2020-01-15,"Thailand",0,0,0,0,0,0,0,0
2020-01-16,"Thailand",0,0,0,0,0,0,0,0
2020-01-17,"Thailand",0,0,0,0,0,0,0,0
2020-01-18,"Thailand",0,0,0,0,0,0,0,0
2020-01-19,"Thailand",0,0,0,0,0,0,0,0
2020-01-20,"Thailand",0,0,0,0,0,0,0,0
2020-01-21,"Thailand",0,0,0,0,0,0,0,0
2020-01-22,"Thailand",0,0,0,0,0,0,0,0
2020-01-23,"Thailand",0,0,0,0,0,0,0,0
2020-01-24,"Thailand",0,0,0,0,0,0,0,0
2020-01-25,"Thailand",0,0,0,0,0,0,0,0
2020-01-26,"Thailand",0,0,0,0,0,0,0,0
2020-01-27,"Thailand",0,0,0,0,0,0,0,0
2020-01-28,"Thailand",0,0,0,0,0,0,0,0
2020-01-29,"Thailand",0,0,0,0,0,0,0,0
2020-01-30,"Thailand",0,0,0,0,0,0,0,0
2020-01-31,"Thailand",0,0,0,0,0,0,0,0
2020-02-01,"Thailand",0,0,0,0,0,0,0,0
2020-02-02,"Thailand",0,0,0,0,0,0,0,0
2020-02-03,"Thailand",0,0,0,0,0,0,0,0
2020-02-04,"Thailand",0,0,0,0,0,0,0,0
2020-02-05,"Thailand",0,0,0,0,0,0,0,0
2020-02-06,"Thailand",0,0,0,0,0,0,0,0
2020-02-07,"Thailand",0,0,0,0,0,0,0,0
2020-02-08,"Thailand",0,0,0,0,0,0,0,0
2020-02-09,"Thailand",0,0,0,0,0,0,0,0
2020-02-10,"Thailand",0,0,0,0,0,0,0,0
2020-02-11,"Thailand",0,0,0,0,0,0,0,0
2020-02-12,"Thailand",0,0,0,0,0,0,0,0
2020-02-13,"Thailand",0,0,0,0,0,0,0,0
2020-02-14,"Thailand",0,0,0,0,0,0,0,0
2020-02-15,"Thailand",0,0,0,0,0,0,0,0
2020-02-16,"Thailand",0,0,0,0,0,0,0,0
2020-02-17,"Thailand",0,0,0,0,0,0,0,0
2020-02-18,"Thailand",0,0,0,0,0,0,0,0
2020-02-19,"Thailand",0,0,0,0,0,0,0,0
2020-02-20,"Thailand",0,0,0,0,0,0,0,0
2020-02-21,"Thailand",0,0,0,0,0,0,0,0
2020-02-22,"Thailand",0,0,0,0,0,0,0,0
2020-02-23,"Thailand",0,0,0,0,0,0,0,0
2020-02-24,"Thailand",0,0,0,0,0,0,0,0
2020-02-25,"Thailand",0,0,0,0,0,0,0,0
2020-02-26,"Thailand",0,0,0,0,0,0,0,0
2020-02-27,"Thailand",0,0,0,0,0,0,0,0
2020-02-28,"Thailand",0,0,0,0,0,0,0,0
2020-02-29,"Thailand",0,0,0,0,0,0,0,0
2020-03-01,"Thailand",0,0,0,0,0,0,0,0
2020-03-02,"Thailand",0,0,0,0,0,0,0,0
2020-03-03,"Thailand",0,0,0,0,0,0,0,0
2020-03-04,"Thailand",0,0,0,0,0,0,0,0
2020-03-05,"Thailand",0,0,0,0,0,0,0,0
2020-03-06,"Thailand",0,0,0,0,0,0,0,0
2020-03-07,"Thailand",0,0,0,0,0,0,0,0
2020-03-08,"Thailand",0,0,0,0,0,0,0,0
2020-03-09,"Thailand",0,0,0,0,0,0,0,0
2020-03-10,"Thailand",0,0,0,0,0,0,0,0
2020-03-11,"Thailand",0,0,0,0,0,0,0,0
2020-03-12,"Thailand",0,0,0,0,0,0,0,0
2020-03-13,"Thailand",0,0,0,0,0,0,0,0
2020-03-14,"Thailand",0,0,0,0,0,0,0,0
2020-03-15,"Thailand",0,0,0,0,0,0,0,0
2020-03-16,"Thailand",0,0,0,0,0,0,0,0
2020-03-17,"Thailand",0,0,0,0,0,0,0,0
2020-03-18,"Thailand",15.2381,0,0,66.66667,0,40,0,0
2020-03-19,"Thailand",15.2381,0,0,66.66667,0,40,0,0
2020-03-20,"Thailand",17.14286,0,0,80,0,40,0,0
2020-03-21,"Thailand",17.14286,0,0,80,0,40,0,0
2020-03-22,"Thailand",24.28571,0,0,80,0,40,0,50
2020-03-23,"Thailand",24.28571,0,0,80,0,40,0,50
2020-03-24,"Thailand",38.57143,0,0,80,100,40,0,50
2020-03-25,"Thailand",43.33333,0,0,80,100,40,33.33333,50
2020-03-26,"Thailand",46.90476,0,0,80,100,40,33.33333,75
2020-03-27,"Thailand",59.28571,0,100,66.66667,100,40,33.33333,75
2020-03-28,"Thailand",59.28571,0,100,66.66667,100,40,33.33333,75
2020-03-29,"Thailand",59.28571,0,100,66.66667,100,40,33.33333,75
2020-03-30,"Thailand",59.28571,0,100,66.66667,100,40,33.33333,75
2020-03-31,"Thailand",59.28571,0,100,66.66667,100,40,33.33333,75
2020-04-01,"Thailand",61.19048,0,100,66.66667,100,40,46.66667,75
2020-04-02,"Thailand",61.19048,0,100,66.66667,100,40,46.66667,75
2020-04-03,"Thailand",75.47619,100,100,66.66667,100,40,46.66667,75
2020-04-04,"Thailand",78.33333,100,100,66.66667,100,40,66.66667,75
2020-04-05,"Thailand",78.33333,100,100,66.66667,100,40,66.66667,75
2020-04-06,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-04-07,"Thailand",79.04762,100,100,66.66667,100,20,66.66667,100
2020-04-08,"Thailand",79.04762,100,100,66.66667,100,20,66.66667,100
2020-04-09,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-10,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-11,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-12,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-13,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-14,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-15,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-16,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-17,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-18,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-19,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-20,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-21,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-22,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-23,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-24,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-25,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-26,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-27,"Thailand",89.52381,100,100,66.66667,100,80,80,100
2020-04-28,"Thailand",87.61905,100,100,66.66667,100,80,66.66667,100
2020-04-29,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-04-30,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-01,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-02,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-03,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-04,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-05,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-06,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-07,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-08,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-09,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-10,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-11,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-12,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-13,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-14,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-15,"Thailand",81.90476,100,100,66.66667,100,40,66.66667,100
2020-05-16,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-17,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-18,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-19,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-20,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-21,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-22,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-23,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-24,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-25,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-26,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-27,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-28,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-29,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-30,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-05-31,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-01,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-02,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-03,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-04,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-05,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-06,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-07,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-08,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-09,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-10,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-11,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-12,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-13,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-14,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-15,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-16,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-17,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-18,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-19,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-20,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-21,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-22,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-23,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-24,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-25,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-26,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-27,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-28,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-29,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-06-30,"Thailand",77.14286,100,100,33.33333,100,40,66.66667,100
2020-07-01,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-02,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-03,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-04,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-05,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-06,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-07,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-08,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-09,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-10,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-11,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-12,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-13,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-14,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-15,"Thailand",66.66667,100,80,33.33333,100,20,33.33333,100
2020-07-16,"Thailand",66.66667,100,80,33.33333,100,20,33.33333,100
2020-07-17,"Thailand",66.66667,100,80,33.33333,100,20,33.33333,100
2020-07-18,"Thailand",66.66667,100,80,33.33333,100,20,33.33333,100
2020-07-19,"Thailand",66.66667,100,80,33.33333,100,20,33.33333,100
2020-07-20,"Thailand",66.66667,100,80,33.33333,100,20,33.33333,100
2020-07-21,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-22,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-23,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-24,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-25,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-26,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-27,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-28,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-29,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-30,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-07-31,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-01,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-02,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-03,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-04,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-05,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-06,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-07,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-08,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-09,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-10,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-11,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-12,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-13,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-14,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-15,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-16,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-17,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-18,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-19,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-20,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-21,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-22,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-23,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-24,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-25,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-26,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-27,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-28,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-29,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-30,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-08-31,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-01,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-02,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-03,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-04,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-05,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-06,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-07,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-08,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-09,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-10,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-11,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-12,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-13,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-14,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-15,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-16,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-17,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-18,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-19,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-20,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-21,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-22,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-23,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-24,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-25,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-26,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-27,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-28,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-29,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-09-30,"Thailand",58.80952,100,25,33.33333,100,20,33.33333,100
2020-10-01,"Thailand",57.02381,100,25,33.33333,100,20,33.33333,87.5
2020-10-02,"Thailand",57.02381,100,25,33.33333,100,20,33.33333,87.5
2020-10-03,"Thailand",57.02381,100,25,33.33333,100,20,33.33333,87.5
2020-10-04,"Thailand",57.02381,100,25,33.33333,100,20,33.33333,87.5
2020-10-05,"Thailand",57.02381,100,25,33.33333,100,20,33.33333,87.5
2020-10-06,"Thailand",57.02381,100,25,33.33333,100,20,33.33333,87.5
2020-10-07,"Thailand",57.02381,100,25,33.33333,100,20,33.33333,87.5
2020-10-08,"Thailand",57.02381,100,25,33.33333,100,20,33.33333,87.5
2020-10-09,"Thailand",57.02381,100,25,33.33333,100,20,33.33333,87.5
2020-10-10,"Thailand",57.02381,100,25,33.33333,100,20,33.33333,87.5
